14,เชียงใหม่,6,เชียงดาว,สำนักงานเทศบาลตำบลเชียงดาว
14,เชียงใหม่,7,ฝาง,อาคารโดมอเนกประสงค์ โรงเรียนบ้านเวียงฝา
14,เชียงใหม่,8,สันป่าตอง,หอประชุมเทศบาลตำบลบ้านกลาง
14,เชียงใหม่,9,ฮอด,ศูนย์ป้องกนัและบรรเทาสาธารณภัย เทศบาลตำบลบ่อหลวง
15,ตรัง,1,เมืองตรัง,ห้องประชุมอาคารอเนกประสงค์เทศบาลนครตรัง ตำบลทับเที่ยง
15,ตรัง,2,ห้วยยอด,อาคารโดมอเนกประสงค์ โรงเรียนบ้านหนองสองพี่น้อง ตำบลหนองช้างแล่น
15,ตรัง,3,ย่านตาขาว,หอประชุมโรงเรียนตรังรังสฤษฎ์ ตำบลทุ่งค่าย
16,ตราด,1,เมืองตราด,บริเวณโรงจอดรถสำนักงานคณะกรรมการการเลือกตั้งประจำจงัหวัดตราด (เต็นท์)
17,ตาก,1,เมืองตาก,อาคาร 111 ปี โรงเรียนตากพิทยาคม
17,ตาก,2,แม่สอด,อาคารสนามบาส โรงเรียนสรรพวิทยาคม
17,ตาก,3,แม่ระมาด,หอประชุมที่ว่าการอำเภอแม่ระมาด
18,นครนายก,1,เมืองนครนายก,โรงเรียนนวมราชานุสรณ์
19,นครปฐม,1,เมืองนครปฐม,หอประชุมที่ว่าการอำเภอเมืองนครปฐม
19,นครปฐม,2,กำแพงแสน,หอประชุมที่ว่าการอำเภอกำแพงแสน
19,นครปฐม,3,บางเลน,หอประชุมที่ว่าการอำเภอบางเลน
19,นครปฐม,4,นครชัยศรี,หอประชุมที่ว่าการอำเภอนครชัยศรี
19,นครปฐม,5,สามพราน,หอประชุมที่ว่าการอำเภอสามพราน
20,นครพนม,1,ศรีสงคราม,หอประชุมที่ว่าการอำเภอศรีสงคราม
20,นครพนม,2,ท่าอเุทน,หอประชุมที่ว่าการอำเภอท่าอเุทน
20,นครพนม,3,เรณูนคร,หอประชุมที่ว่าการอำเภอเรณูนคร
20,นครพนม,4,นาแก,หอประชุมที่ว่าการอำเภอนาแก
21,นครราชสีมา,1,เมืองนครราชสีมา,อาคารฉลองสิริราชสมบัติครบ 50 ปี สำนักงานเทศบาลนครนครราชสีมา
21,นครราชสีมา,2,เมืองนครราชสีมา,ศูนย์ฝึกอบรมตำรวจภูธรภาค 3 ตำบลจอหอ
21,นครราชสีมา,3,สูงเนิน,หอประชุมอำเภอสูงเนิน
21,นครราชสีมา,4,โนนสูง,หอประชุมอำเภอโนนสูง
21,นครราชสีมา,5,บัวใหญ่,หอประชุมองค์การบริหารส่วนจงัหวัด อำเภอบัวใหญ่
21,นครราชสีมา,6,ประทาย,หอประชุมอำเภอประทาย
21,นครราชสีมา,7,ชุมพวง,หอประชุมอำเภอชุมพวง
21,นครราชสีมา,8,จกัราช,หอประชุมอำเภอจกัราช
21,นครราชสีมา,9,โชคชัย,หอประชุมอำเภอโชคชัย
21,นครราชสีมา,10,ครบุรี,ศาลาประชาคมอำเภอครบุรี
21,นครราชสีมา,11,ปักธงชัย,หอประชุมอำเภอปักธงชัย
21,นครราชสีมา,12,ปากช่อง,ศาลาประชาคมอำเภอปากช่อง
21,นครราชสีมา,13,ด่านขนุทด,หอประชุมอำเภอด่านขนุทด
21,นครราชสีมา,14,คง,หอประชุมอำเภอคง
22,นครศรีธรรมราช,1,เมืองนครศรีธรรมราช,ศาลาประชาคมที่ว่าการอำเภอเมืองนครศรีธรรมราช
22,นครศรีธรรมราช,2,ปากพนัง,ศาลาประชาคมที่ว่าการอำเภอปากพนัง
22,นครศรีธรรมราช,3,จฬุาภรณ์,ศาลาประชาคมอำเภอจฬุาภรณ์
22,นครศรีธรรมราช,4,ทุ่งสง,โรงยิมเนเซียมเทศบาลเมืองทุ่งสง
22,นครศรีธรรมราช,5,ฉวาง,ศาลาประชาคมอำเภอฉวาง
22,นครศรีธรรมราช,6,ร่อนพิบูลย์,ศาลาประชาคมอำเภอร่อนพิบูลย์
22,นครศรีธรรมราช,7,ท่าศาลา,ศาลาประชาคมอำเภอท่าศาลา
22,นครศรีธรรมราช,8,สิชล,ศาลาประชาคมอำเภอสิชล (หลังเกา่)
23,นครสวรรค์,1,เมืองนครสวรรค์,ศาลาประชาคมจงัหวัดนครสวรรค์
23,นครสวรรค์,2,เมืองนครสวรรค์,โรงเกบ็เครื่องจกัรกล องค์การบริหารส่วนตำบลนครสวรรค์ออก
23,นครสวรรค์,3,เกา้เลี้ยว,หอประชุมนิติธรรมคุณ โรงเรียนเกา้เลี้ยววิทยา
23,นครสวรรค์,4,ท่าตะโก,ศาลาประชาคมอำเภอท่าตะโก
23,นครสวรรค์,5,ตาคลี,ศาลาประชาคมอำเภอตาคลี
23,นครสวรรค์,6,ลาดยาว,ศาลาประชาคมอำเภอลาดยาว
24,นนทบุรี,1,เมืองนนทบุรี,บริเวณหน้าศาลากลางจงัหวัดนนทบุรี
24,นนทบุรี,2,เมืองนนทบุรี,สนามกฬีาจงัหวัดนนทบุรี
24,นนทบุรี,3,บางกรวย,วัดหูช้าง
24,นนทบุรี,4,ปากเกร็ด,โรงเรียนปากเกร็ด
24,นนทบุรี,5,บางบัวทอง,โรงเรียนวัดบางไผ่
24,นนทบุรี,6,ไทรน้อย,โรงเรียนวัดไทรใหญ่
25,นราธิวาส,1,เมืองนราธิวาส,หอประชุมโรงเรียนนราสิกขาลัย
25,นราธิวาส,2,สุไหงโก-ลก,หอประชุมโรงเรียนสุไหงโก-ลก
25,นราธิวาส,3,ระแงะ,หอประชุมอำเภอระแงะ
25,นราธิวาส,4,รือเสาะ,ศาลาประชาคมอำเภอรือเสาะ
26,น่าน,1,เมืองน่าน,โรงยิมวิทยาลัยเทคนิคน่าน
26,น่าน,2,เวียงสา,อาคารเรียน 1 (ชั้นล่าง) โรงเรียนศรีเวียงสาวิทยาคาร
26,น่าน,3,ปัว,อาคารอเนกประสงค์วิทยาลัยการอาชีพปัว
27,บึงกาฬ,1,เมืองบึงกาฬ,หอประชุมโรงเรียนบึงกาฬ
27,บึงกาฬ,2,พรเจริญ,ห้องประชุมโรงเรียนพรเจริญวิทยา
28,บุรีรัมย์,1,เมืองบุรีรัมย์,หอประชุมอำเภอเมืองบุรีรัมย์
28,บุรีรัมย์,2,สตึก,หอประชุมอำเภอสตึก
28,บุรีรัมย์,3,พุทไธสง,หอประชุมเอนกประสงค์โรงเรียนพุทไธสง
28,บุรีรัมย์,4,ลำปลายมาศ,หอประชุมอำเภอลำปลายมาศ
28,บุรีรัมย์,5,ห้วยราช,หอประชุมอำเภอห้วยราช จงัหวัดบุรีรัมย์ (หลังเดิม)
28,บุรีรัมย์,6,นางรอง,หอประชุมอำเภอนางรอง
28,บุรีรัมย์,7,ประโคนชัย,หอประชุมอำเภอประโคนชัย
28,บุรีรัมย์,8,ละหานทราย,โรงยิมอเนกประสงค์ เทศบาลตำบลละหานทราย
29,ปทุมธานี,1,เมืองปทุมธานี,โรงเรียนปทุมธานี นันทมุนีบำรุง
29,ปทุมธานี,2,เมืองปทุมธานี,ลานโดมอเนกประสงค์ วิทยาลัยการอาชีวศึกษาปทุมธานี
29,ปทุมธานี,3,คลองหลวง,อาคารอเนกประสงค์ เทศบาลเมืองท่าโขลง
29,ปทุมธานี,4,ลำลูกกา,ห้างสรรพสินค้าเซียร์ รังสิต
29,ปทุมธานี,5,ลำลูกกา,วัดสุวรรณบำรุงราชวราราม
29,ปทุมธานี,6,ธัญบุรี,โดมโรงเรียนธัญรัตน์
30,ประจวบคีรีขนัธ์,1,เมืองประจวบคีรีขนัธ์,หอประชุมโรงเรียนเทศบาลวัดธรรมิการาม
30,ประจวบคีรีขนัธ์,2,ปราณบุรี,บริเวณสนามหน้าที่ว่าการอำเภอปราณบุรี
30,ประจวบคีรีขนัธ์,3,บางสะพาน,หอประชุมที่ว่าการอำเภอบางสะพาน
31,ปราจนีบุรี,1,เมืองปราจนีบุรี,โรงเรียนปราจณิราษฎรอำรุง
31,ปราจนีบุรี,2,ศรีมหาโพธิ,โรงเรียนศรีมหาโพธิ
31,ปราจนีบุรี,3,กบินทร์บุรี,โรงเรียนกบินทร์วิทยา
32,ปัตตานี,1,เมืองปัตตานี,หอประชุมองค์การบริหารส่วนจงัหวัดปัตตานี
32,ปัตตานี,2,โคกโพธิ์,หอประชุมโรงเรียนโพธิ์คีรีราชศึกษา
32,ปัตตานี,3,สายบุรี,หอประชุมอำเภอสายบุรี
32,ปัตตานี,4,ยะรัง,หอประชุมอำเภอยะรัง
33,พระนครศรีอยุธยา,1,พระนครศรีอยุธยา,อาคารโรงเรียนอยุธยาวิทยาลัย
33,พระนครศรีอยุธยา,2,บางปะหัน,อาคารโรงเรียนบางปะหัน
33,พระนครศรีอยุธยา,3,บางปะอนิ,"อาคารโรงเรียนบางปะอนิ ""ราชานุเคราะห์ 1"""
33,พระนครศรีอยุธยา,4,เสนา,อาคารโรงเรียนวัดสามกอ
34,พะเยา,1,เมืองพะเยา,ศาลาประชาคมจงัหวัดพะเยา
34,พะเยา,1,เมืองพะเยา,อาคาร 99 ปี พระอบุาลี มหาวิทยาลัยพะเยา
34,พะเยา,2,เชียงคำ,หอประชุมโรงเรียนเชียงคำวิทยาคม
34,พะเยา,3,ดอกคำใต้,หอประชุมโรงเรียนดอกคำใต้วิทยาคม
35,พังงา,1,เมืองพังงา,โรงฝึกพลศึกษา โรงเรียนเทศบาลบ้านท้ายช้าง
35,พังงา,1,ท้ายเหมือง,อาคารหอประชุม โรงเรียนบ้านลำแกน่
36,พัทลุง,1,เมืองพัทลุง,หอประชุมจงัหวัดพัทลุง บริเวณทิศตะวันตกของศาลากลางจงัหวัดพัทลุง
36,พัทลุง,2,ควนขนุน,หอประชุมโรงเรียนควนขนุน
36,พัทลุง,3,ตะโหมด,หอประชุมโรงเรียนตะโหมด
37,พิจติร,1,เมืองพิจติร,หอประชุมที่ว่าการอำเภอเมืองพิจติร (หลังใหม่)
37,พิจติร,2,ทับคล้อ,ศาลาประชาคมอำเภอทับคล้อ
37,พิจติร,3,บางมูลนาก,ศาลาประชาคมอำเภอบางมูลนาก
38,พิษณุโลก,1,เมืองพิษณุโลก,ศาลาประชาคมจงัหวัดพิษณุโลก
38,พิษณุโลก,2,พรหมพิราม,ศูนย์ประสานแผนและพัฒนาท้องถิ่นอำเภอพรหมพิราม
38,พิษณุโลก,3,วังทอง,ศูนย์ประสานแผนและพัฒนาท้องถิ่นอำเภอวังทอง
38,พิษณุโลก,4,บางระกำ,ศูนย์ประสานแผนและพัฒนาท้องถิ่นอำเภอบางระกำ
38,พิษณุโลก,5,นครไทย,ศูนย์ประสานแผนและพัฒนาท้องถิ่นอำเภอนครไทย
39,เพชรบุรี,1,เมืองเพชรบุรี,หอประชุมวิทยาลัยอาชีวศึกษาเพชรบุรี
39,เพชรบุรี,2,ชะอำ,อาคารอเนกประสงค์ โรงเรียนเทศบาล 1 บ้านชะอำ
39,เพชรบุรี,3,เขาย้อย,หอประชุมที่ว่าการอำเภอเขาย้อย
40,เพชรบูรณ์,1,เมืองเพชรบูรณ์,หอประชุมองค์การบริหารส่วนจงัหวัดเพชรบูรณ์
40,เพชรบูรณ์,2,หล่มสัก,หอประชุมอำเภอหล่มสัก
40,เพชรบูรณ์,3,ชนแดน,หอประชุมอำเภอชนแดน
40,เพชรบูรณ์,4,บึงสามพัน,หอประชุมอำเภอบึงสามพัน
40,เพชรบูรณ์,5,วิเชียรบุรี,หอประชุมอำเภอวิเชียรบุรี
41,แพร่,1,เมืองแพร่,หอประชุมอำเภอเมืองแพร่ ที่ว่าการอำเภอเมืองแพร่
41,แพร่,2,ลอง,หอประชุมเวียงเชียงชื่น ที่ว่าการอำเภอลอง
42,ภูเกต็,1,เมืองภูเกต็,ศาลาประชาคมจงัหวัดภูเกต็
42,ภูเกต็,2,ถลาง,โรงเรียนถลางพระนางสร้าง
43,มหาสารคาม,1,เมืองมหาสารคาม,หอประชุมโรงเรียนผดุงนารี
43,มหาสารคาม,2,วาปีปทุม,หอประชุมที่ว่าการอำเภอวาปีปทุม
43,มหาสารคาม,3,พยัคฆภูมิพิสัย,ศาลาอเนกประสงค์ หมทู่่ี 1 บริเวณที่ว่าการอำเภอพยัคฆภูมิพิสัย
43,มหาสารคาม,4,โกสุมพิสัย,หอประชุมที่ว่าการอำเภอโกสุมพิสัย
43,มหาสารคาม,5,เชียงยืน,หอประชุมที่ว่าการอำเภอเชียงยืน
44,มุกดาหาร,1,เมืองมุกดาหาร,หอประชุมอำเภอเมืองมุกดาหาร
44,มุกดาหาร,2,คำชะอี,ศาลาประชาคมอำเภอคำชะอี
45,แม่ฮ่องสอน,1,เมืองแม่ฮ่องสอน,ศาลาประชาคมจงัหวัดแม่ฮ่องสอน
45,แม่ฮ่องสอน,1,ปาย,หอประชุมโรงเรียนปายวิทยาคาร
45,แม่ฮ่องสอน,1,แม่สะเรียง,ห้องประชุมสำนักงานเขตพื้นที่การศึกษาประถมศึกษา แม่ฮ่องสอน เขต 2
46,ยโสธร,1,เมืองยโสธร,อาคารอเนกประสงค์อำเภอเมืองยโสธร
46,ยโสธร,2,มหาชนะชัย,หอประชุมโรงเรียนมหาชนะชัย
46,ยโสธร,3,เลิงนกทา,หอประชุมโรงเรียนอนุบาลเลิงนกทา
47,ยะลา,1,เมืองยะลา,อาคารศรีนิบง ศูนย์เยาวชนเทศบาลนครยะลา
47,ยะลา,2,ยะหา,โรงเรียนบ้านยะหา
47,ยะลา,3,เบตง,ศาลาเฉลิมพระเกยีรติ 80 พรรษา ศาลาประชาคมเทศบาลเมืองเบตง
47,ยะลา,3,บันนังสตา,โรงเรียนบันนังสตาอนิทรฉตัร
48,ร้อยเอด็,1,เมืองร้อยเอด็,หอประชุมอำเภอเมืองร้อยเอด็
48,ร้อยเอด็,2,จงัหาร,หอประชุมอำเภอจงัหาร
48,ร้อยเอด็,3,โพนทอง,หอประชุมอำเภอโพนทอง
48,ร้อยเอด็,4,เสลภูมิ,หอประชุมอำเภอเสลภูมิ
48,ร้อยเอด็,5,พนมไพร,หอประชุมอำเภอพนมไพร
48,ร้อยเอด็,6,สุวรรณภูมิ,หอประชุมอำเภอสุวรรณภูมิ
48,ร้อยเอด็,7,เกษตรวิสัย,หอประชุมอำเภอเกษตรวิสัย
49,ระนอง,1,เมืองระนอง,อาคารโรงยิมเนเซี่ยม องค์การบริหารส่วนจงัหวัดระนอง ตำบลบางริ้น
50,ระยอง,1,เมืองระยอง,โรงเรียนมัธยมตากสินระยอง
50,ระยอง,2,แกลง,ศาลาเศรษฐกจิพอเพียง ที่ว่าการอำเภอแกลง
50,ระยอง,3,บ้านค่าย,วิทยาลัยเทคนิคบ้านค่าย
50,ระยอง,4,บ้านฉาง,โรงเรียนวัดบ้านฉาง
51,ราชบุรี,1,เมืองราชบุรี,โรงเรียนราชโบริกานุเคราะห์
51,ราชบุรี,2,ปากท่อ,โรงเรียนปากท่อพิทยาคม
51,ราชบุรี,3,โพธาราม,สำนักงานเขตพื้นที่การศึกษาประถมศึกษา เขต 2
51,ราชบุรี,4,บ้านโป่ง,"โรงเรียนวัดบ้านโป่ง ""สามัคคีคุณูปถมัภ์"""
51,ราชบุรี,5,ดำเนินสะดวก,โรงเรียนวัดอมรญาติสมาคม
52,ลพบุรี,1,เมืองลพบุรี,โรงยิมในสนามกฬีาพระราเมศวร
52,ลพบุรี,2,บ้านหมี่,หอประชุมโรงเรียนปิยะบุตร์
52,ลพบุรี,3,โคกสำโรง,หอประชุมโรงเรียนโคกสำโรง
52,ลพบุรี,4,ชัยบาดาล,อาคารอเนกประสงค์อำเภอชัยบาดาล
